rank,score,global_score,name,type,ra_deg,dec_deg,max_mag,min_mag_or_amplitude,min_is_amplitude,amplitude_mag,period_days,primary_site,observable_sites,max_altitude_deg,minutes_above_minimum,best_night_date,best_local_time,galactic_latitude_deg,aavso_status,aavso_recent_observations,aavso_derived_period_days,aavso_period_disagrees,simbad_status,simbad_main_id,simbad_object_type,simbad_separation_arcsec,gaia_status,gaia_source_id,gaia_bp_rp,gaia_color_anomaly,ztf_status,ztf_observations,ztf_amplitude_mag,ztf_derived_period_days,ztf_period_disagrees,vsx_url,reasons
352,58.8,58.8,FN Her,EA/SD:,246.30499,11.29800,11.630,0.950,True,0.950,2.69126000,Jersey City,Jersey City,45.8,30,2026-09-18,2026-09-18T20:00:00-04:00,37.5,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=14988,"max altitude 45.8 deg from Jersey City; uncertain or broad VSX type (EA/SD:); classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.95 mag; bright enough for Jersey City (11.63); well away from Galactic plane (b=37.5 deg)"
353,58.5,58.5,DK Her,EA,258.18314,13.18439,10.500,11.000,False,0.500,1.94230400,Jersey City,Jersey City|Fairbanks,54.5,90,2026-09-18,2026-09-18T20:00:00-04:00,27.8,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=14944,"max altitude 54.5 deg from Jersey City; usable nightly window from Jersey City; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.50 mag; bright enough for Jersey City (10.50); time-series candidate (1.9423 d); well away from Galactic plane (b=27.8 deg); also observable from Fairbanks"
354,57.1,57.1,DW Aqr,RRAB,321.53564,1.91073,15.804,1.120,True,1.120,0.46708630,Fairbanks,Fairbanks,27.1,180,2026-09-24,2026-09-24T23:00:00-08:00,-32.7,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=990,"max altitude 27.1 deg from Fairbanks; long nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.12 mag; bright enough for Fairbanks (15.80); time-series candidate (0.4671 d); well away from Galactic plane (b=-32.7 deg)"
355,56.6,56.6,V0574 Aql,LB,301.41614,2.32833,12.000,12.900,False,0.900,71.34194000,Jersey City,Jersey City|Fairbanks,51.6,180,2026-09-21,2026-09-21T21:00:00-04:00,-15.3,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=1713,"max altitude 51.6 deg from Jersey City; long nightly window from Jersey City; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.90 mag; bright enough for Jersey City (12.00); long-period cadence friendly (71.34 d); also observable from Fairbanks"
356,56.4,56.4,V0504 Aql,M,300.44620,2.12294,11.500,15.000,False,3.500,267.40000000,Jersey City,Jersey City|Fairbanks,51.4,180,2026-09-20,2026-09-20T21:00:00-04:00,-14.6,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=1643,"max altitude 51.4 deg from Jersey City; long nightly window from Jersey City; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 3.50 mag; bright enough for Jersey City (11.50); long-period cadence friendly (267.40 d); also observable from Fairbanks"
357,56.0,56.0,V0591 Aql,M,304.37283,1.81025,11.800,15.100,False,3.300,199.60000000,Jersey City,Jersey City|Fairbanks,51.0,210,2026-09-18,2026-09-18T21:30:00-04:00,-18.2,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=1730,"max altitude 51.0 deg from Jersey City; long nightly window from Jersey City; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 3.30 mag; bright enough for Jersey City (11.80); long-period cadence friendly (199.60 d); also observable from Fairbanks"
358,56.0,56.0,VX Her,RRAB,247.67000,18.36683,9.890,11.180,False,1.290,0.45535840,Fairbanks,Fairbanks|Jersey City,32.0,90,2026-09-18,2026-09-18T22:00:00-08:00,39.1,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=14853,"max altitude 32.0 deg from Fairbanks; usable nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.29 mag; bright enough for Fairbanks (9.89); time-series candidate (0.4554 d); well away from Galactic plane (b=39.1 deg); also observable from Jersey City"
359,55.9,55.9,AISV-BD J231.167+43.343,EA,231.16667,43.34250,16.900,17.520,False,0.620,8.89938000,Fairbanks,Fairbanks,46.9,270,2026-09-18,2026-09-18T22:00:00-08:00,55.2,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=10848407,max altitude 46.9 deg from Fairbanks; long nightly window from Fairbanks; catalog amplitude about 0.62 mag; well away from Galactic plane (b=55.2 deg)
360,55.6,55.6,SU Boo,EA,217.33737,32.13439,11.960,12.720,False,0.760,1.56124690,Fairbanks,Fairbanks,31.6,90,2026-09-18,2026-09-18T22:00:00-08:00,68.2,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=4324,"max altitude 31.6 deg from Fairbanks; usable nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.76 mag; bright enough for Fairbanks (11.96); time-series candidate (1.5612 d); well away from Galactic plane (b=68.2 deg)"
361,55.1,55.1,Z Her,EA/AR/RS,269.52908,15.13942,7.300,8.180,False,0.880,3.99280520,Fairbanks,Fairbanks|Jersey City,36.1,150,2026-09-18,2026-09-18T22:00:00-08:00,18.5,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=14820,"max altitude 36.1 deg from Fairbanks; usable nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.88 mag; bright enough for Fairbanks (7.30); well away from Galactic plane (b=18.5 deg); also observable from Jersey City"
362,55.0,55.0,NEV426,EA,328.18411,47.32894,14.780,14.900,False,0.120,7.53318000,Fairbanks,Fairbanks,72.5,420,2026-09-23,2026-09-23T23:30:00-08:00,-5.4,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=10867958,max altitude 72.5 deg from Fairbanks; long nightly window from Fairbanks; modest catalog amplitude about 0.12 mag; bright enough for Fairbanks (14.78)
363,54.9,54.9,MY Aqr,SRB,313.98355,-1.35397,11.000,11.700,False,0.700,113.00000000,Jersey City,Jersey City,47.9,150,2026-09-18,2026-09-18T22:00:00-04:00,-28.1,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=1132,"max altitude 47.9 deg from Jersey City; usable nightly window from Jersey City; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.70 mag; bright enough for Jersey City (11.00); long-period cadence friendly (113.00 d); well away from Galactic plane (b=-28.1 deg)"
364,54.9,54.9,CT Cnc,LB,125.41446,31.09517,12.100,12.800,False,0.700,,Fairbanks,Fairbanks,31.9,90,2026-09-25,2026-09-26T04:30:00-08:00,31.9,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=4924,"max altitude 31.9 deg from Fairbanks; usable nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.70 mag; bright enough for Fairbanks (12.10); no catalog period listed; well away from Galactic plane (b=31.9 deg)"
365,54.7,54.7,BW Boo,EA/DM,219.28671,35.92975,7.130,7.460,False,0.330,3.33281600,Fairbanks,Fairbanks,35.7,120,2026-09-18,2026-09-18T22:00:00-08:00,65.9,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=4403,"max altitude 35.7 deg from Fairbanks; usable nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.33 mag; bright enough for Fairbanks (7.13); well away from Galactic plane (b=65.9 deg)"
366,54.7,54.7,V0592 Aql,SRA,304.63177,0.42017,13.400,16.000,False,2.600,197.00000000,Jersey City,Jersey City|Fairbanks,49.7,180,2026-09-15,2026-09-15T21:30:00-04:00,-19.1,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=1731,"max altitude 49.7 deg from Jersey City; long nightly window from Jersey City; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 2.60 mag; bright enough for Jersey City (13.40); long-period cadence friendly (197.00 d); also observable from Fairbanks"
367,54.7,54.7,V0520 Aql,LB,303.68582,0.40769,12.200,13.100,False,0.900,107.00273000,Jersey City,Jersey City|Fairbanks,49.7,180,2026-09-21,2026-09-21T21:00:00-04:00,-18.3,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=1659,"max altitude 49.7 deg from Jersey City; long nightly window from Jersey City; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.90 mag; bright enough for Jersey City (12.20); long-period cadence friendly (107.00 d); also observable from Fairbanks"
368,54.5,54.5,V0505 Aql,SRB,300.65472,0.27381,12.800,13.900,False,1.100,82.30000000,Jersey City,Jersey City|Fairbanks,49.5,180,2026-09-18,2026-09-18T21:00:00-04:00,-15.7,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=1644,"max altitude 49.5 deg from Jersey City; long nightly window from Jersey City; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.10 mag; bright enough for Jersey City (12.80); long-period cadence friendly (82.30 d); also observable from Fairbanks"
369,54.4,54.4,ZTF DR3 646101100023924,RR,349.67413,23.26747,16.940,,False,,0.49903400,Fairbanks,Fairbanks,48.4,420,2026-09-22,2026-09-23T01:00:00-08:00,-34.9,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=10875668,"max altitude 48.4 deg from Fairbanks; long nightly window from Fairbanks; survey-designated object, good data-mining follow-up candidate; time-series candidate (0.4990 d); well away from Galactic plane (b=-34.9 deg)"
370,54.2,54.2,V0579 Aql,SRB,302.04980,-0.02267,12.900,14.100,False,1.200,394.00000000,Jersey City,Jersey City|Fairbanks,49.2,180,2026-09-19,2026-09-19T21:00:00-04:00,-17.0,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=1718,"max altitude 49.2 deg from Jersey City; long nightly window from Jersey City; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.20 mag; bright enough for Jersey City (12.90); long-period cadence friendly (394.00 d); also observable from Fairbanks"
371,53.3,53.3,MW Aqr,SRB,312.86459,-2.87758,11.000,11.900,False,0.900,64.00000000,Jersey City,Jersey City,46.3,120,2026-09-20,2026-09-20T22:00:00-04:00,-27.9,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=1130,"max altitude 46.3 deg from Jersey City; usable nightly window from Jersey City; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.90 mag; bright enough for Jersey City (11.00); long-period cadence friendly (64.00 d); well away from Galactic plane (b=-27.9 deg)"
372,53.3,53.3,MS Aqr,SRB,310.59387,-2.91178,10.400,11.300,False,0.900,50.00000000,Jersey City,Jersey City,46.3,120,2026-09-19,2026-09-19T21:30:00-04:00,-25.9,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=1126,"max altitude 46.3 deg from Jersey City; usable nightly window from Jersey City; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.90 mag; bright enough for Jersey City (10.40); long-period cadence friendly (50.00 d); well away from Galactic plane (b=-25.9 deg)"
373,51.9,51.9,Gaia DR3 1819475625515242112,EW,297.98834,14.80603,16.530,16.840,False,0.310,0.16873030,Fairbanks,Fairbanks,39.9,240,2026-09-18,2026-09-18T22:00:00-08:00,-6.2,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=10868151,"max altitude 39.9 deg from Fairbanks; long nightly window from Fairbanks; survey-designated object, good data-mining follow-up candidate; catalog amplitude about 0.31 mag; time-series candidate (0.1687 d)"
374,51.8,51.8,MU Aqr,EW,312.05530,-1.49047,11.110,11.630,False,0.520,0.27221775,Jersey City,Jersey City,47.8,150,2026-09-16,2026-09-16T22:00:00-04:00,-26.5,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=1128,"max altitude 47.8 deg from Jersey City; usable nightly window from Jersey City; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.52 mag; bright enough for Jersey City (11.11); time-series candidate (0.2722 d); well away from Galactic plane (b=-26.5 deg)"
375,51.6,51.6,CP Aqr,RRAB,317.55353,-1.72117,11.082,12.435,False,1.353,0.46340180,Jersey City,Jersey City,47.6,150,2026-09-21,2026-09-21T22:00:00-04:00,-31.3,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=961,"max altitude 47.6 deg from Jersey City; usable nightly window from Jersey City; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.35 mag; bright enough for Jersey City (11.08); time-series candidate (0.4634 d); well away from Galactic plane (b=-31.3 deg)"
376,51.5,51.5,V0573 Aql,LB,300.91824,1.21372,12.600,13.300,False,0.700,,Jersey City,Jersey City|Fairbanks,50.5,180,2026-09-20,2026-09-20T21:00:00-04:00,-15.4,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=1712,"max altitude 50.5 deg from Jersey City; long nightly window from Jersey City; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.70 mag; bright enough for Jersey City (12.60); no catalog period listed; also observable from Fairbanks"
377,51.3,51.3,T Aql,SRB,281.43225,8.74328,8.800,9.700,False,0.900,85.00000000,Fairbanks,Fairbanks,32.3,120,2026-09-18,2026-09-18T22:00:00-08:00,5.2,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=1142,"max altitude 32.3 deg from Fairbanks; usable nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.90 mag; bright enough for Fairbanks (8.80); long-period cadence friendly (85.00 d)"
378,51.2,51.2,GR Aql,M,293.82480,7.25869,11.700,15.000,False,3.300,299.39000000,Fairbanks,Fairbanks,32.2,150,2026-09-18,2026-09-18T22:00:00-08:00,-6.3,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=1339,"max altitude 32.2 deg from Fairbanks; usable nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 3.30 mag; bright enough for Fairbanks (11.70); long-period cadence friendly (299.39 d)"
379,51.1,51.1,MO Aqr,EW/RS,315.98734,-2.16772,9.930,10.230,False,0.300,0.39814300,Jersey City,Jersey City,47.1,120,2026-09-28,2026-09-28T21:30:00-04:00,-30.2,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=1122,"max altitude 47.1 deg from Jersey City; usable nightly window from Jersey City; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.30 mag; bright enough for Jersey City (9.93); time-series candidate (0.3981 d); well away from Galactic plane (b=-30.2 deg)"
380,50.9,50.9,Gaia DR3 1491824596409011072,L,215.19780,40.49667,16.870,17.610,False,0.740,,Fairbanks,Fairbanks,37.9,150,2026-09-18,2026-09-18T22:00:00-08:00,67.2,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=10783099,"max altitude 37.9 deg from Fairbanks; usable nightly window from Fairbanks; survey-designated object, good data-mining follow-up candidate; catalog amplitude about 0.74 mag; no catalog period listed; well away from Galactic plane (b=67.2 deg)"
381,50.7,50.7,UV Her,M,251.39207,12.13656,9.500,15.000,False,5.500,341.95000000,Jersey City,Jersey City|Fairbanks,49.7,30,2026-09-18,2026-09-18T20:00:00-04:00,33.4,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=14846,"max altitude 49.7 deg from Jersey City; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 5.50 mag; bright enough for Jersey City (9.50); long-period cadence friendly (341.95 d); well away from Galactic plane (b=33.4 deg); also observable from Fairbanks"
382,49.8,49.8,RT CVn,M,207.18620,33.72620,9.400,17.500,False,8.100,253.90000000,Fairbanks,Fairbanks,28.8,60,2026-09-18,2026-09-18T22:00:00-08:00,76.0,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=5029,"max altitude 28.8 deg from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 8.10 mag; bright enough for Fairbanks (9.40); long-period cadence friendly (253.90 d); well away from Galactic plane (b=76.0 deg)"
383,49.1,49.1,CT Her,EA/SD+DSCT,245.11070,18.45467,10.600,11.700,False,1.100,1.78637480,Fairbanks,Fairbanks|Jersey City,31.1,60,2026-09-18,2026-09-18T22:00:00-08:00,41.4,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=14931,"max altitude 31.1 deg from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.10 mag; bright enough for Fairbanks (10.60); time-series candidate (1.7864 d); well away from Galactic plane (b=41.4 deg); also observable from Jersey City"
384,48.8,48.8,DF Boo,RRAB,223.79695,28.04221,14.490,15.040,False,0.550,0.62213700,Fairbanks,Fairbanks,30.8,60,2026-09-18,2026-09-18T22:00:00-08:00,62.6,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=4432,"max altitude 30.8 deg from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.55 mag; bright enough for Fairbanks (14.49); time-series candidate (0.6221 d); well away from Galactic plane (b=62.6 deg)"
385,48.5,48.5,RX Cnc,SRB,123.68142,24.73481,8.480,0.610,True,0.610,120.00000000,Fairbanks,Fairbanks,27.5,30,2026-09-26,2026-09-27T04:30:00-08:00,28.6,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=4820,"max altitude 27.5 deg from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 0.61 mag; bright enough for Fairbanks (8.48); long-period cadence friendly (120.00 d); well away from Galactic plane (b=28.6 deg)"
386,48.2,48.2,GZ Aql,M,299.07159,-0.04975,11.600,16.800,False,5.200,195.00000000,Jersey City,Jersey City|Fairbanks,49.2,150,2026-09-18,2026-09-18T21:00:00-04:00,-14.4,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=1347,"max altitude 49.2 deg from Jersey City; usable nightly window from Jersey City; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 5.20 mag; bright enough for Jersey City (11.60); long-period cadence friendly (195.00 d); also observable from Fairbanks"
387,48.2,48.2,FX Aql,M,291.90799,4.36964,12.600,14.200,False,1.600,209.50000000,Fairbanks,Fairbanks,29.2,120,2026-09-18,2026-09-18T22:00:00-08:00,-6.0,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=1326,"max altitude 29.2 deg from Fairbanks; usable nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 1.60 mag; bright enough for Fairbanks (12.60); long-period cadence friendly (209.50 d)"
388,48.1,48.1,DR Aql,M,293.33307,4.10325,11.100,14.600,False,3.500,236.34000000,Fairbanks,Fairbanks,29.1,120,2026-09-18,2026-09-18T22:00:00-08:00,-7.4,,,,,,,,,,,,,,,,,,https://www.aavso.org/vsx/index.php?view=detail.top&oid=1279,"max altitude 29.1 deg from Fairbanks; usable nightly window from Fairbanks; classical GCVS variable, suitable for practice and follow-up; catalog amplitude about 3.50 mag; bright enough for Fairbanks (11.10); long-period cadence friendly (236.34 d)"
